Course 1,Course 2,Take C1 Only,Take C1 Only Passed,Take Both,Take Both Passed C1,R(C1 only),R(Both),Toxic Or Synergistic
ECO 479,ECO 410,198,168,46,43,0.8484848484848485,0.9347826086956522,-0.08629776021080371
ECO 479,ECO 402,235,208,92,76,0.8851063829787233,0.8260869565217391,0.059019426456984214
ECO 479,ECO 499,231,199,96,85,0.8614718614718615,0.8854166666666666,-0.02394480519480513
ECO 479,ECO 477,185,162,51,44,0.8756756756756757,0.8627450980392157,0.012930577636459994
FR  101,UK  101,848,740,103,97,0.8726415094339622,0.941747572815534,-0.06910606338157177
FR  101,STA 210,631,564,35,33,0.8938193343898574,0.9428571428571428,-0.04903780846728545
FR  101,PSY 100,897,786,76,69,0.8762541806020067,0.9078947368421053,-0.03164055624009865
FR  101,WRD 110,576,521,57,52,0.9045138888888888,0.9122807017543859,-0.007766812865497075
FR  101,PSY 215,938,825,35,30,0.8795309168443497,0.8571428571428571,0.022388059701492602
FR  101,ECO 201,929,817,44,38,0.8794402583423035,0.8636363636363636,0.015803894705939903
FR  101,CHE 105,922,807,51,48,0.8752711496746204,0.9411764705882353,-0.0659053209136149
FR  101,SOC 101,929,813,44,42,0.8751345532831001,0.9545454545454546,-0.0794109012623545
FR  101,CHE 231,940,824,33,31,0.8765957446808511,0.9393939393939394,-0.06279819471308834
FR  101,MA  123,935,821,38,34,0.8780748663101604,0.8947368421052632,-0.016661975795102757
FR  101,PHI 120,930,816,43,39,0.8774193548387097,0.9069767441860465,-0.02955738934733676
FR  101,PSY 195,893,784,50,45,0.8779395296752519,0.9,-0.022060470324748116
FR  101,PS  101,934,819,39,36,0.8768736616702355,0.9230769230769231,-0.046203261406687623
FR  101,CHE 111,926,810,47,45,0.8747300215982722,0.9574468085106383,-0.08271678691236617
BIO 550,BIO 425,42,41,33,33,0.9761904761904762,1.0,-0.023809523809523836
ME  599,ME  325,446,437,44,42,0.9798206278026906,0.9545454545454546,0.02527517325723605
ME  599,ME  565,152,150,31,29,0.9868421052631579,0.9354838709677419,0.05135823429541597
ME  599,ME  501,337,331,150,145,0.9821958456973294,0.9666666666666667,0.015529179030662754
ME  599,ME  503,282,276,32,32,0.9787234042553191,1.0,-0.021276595744680882
ME  599,ME  412,214,210,241,234,0.9813084112149533,0.970954356846473,0.010354054368480248
ME  599,ME  311,315,307,172,169,0.9746031746031746,0.9825581395348837,-0.007954964931709108
ME  599,ME  411,195,190,156,154,0.9743589743589743,0.9871794871794872,-0.012820512820512886
ME  599,ME  310,436,427,51,49,0.9793577981651376,0.9607843137254902,0.018573484439647348
ME  599,ME  440,295,290,192,186,0.9830508474576272,0.96875,0.014300847457627164
BIO 308,PSY 459,799,720,43,43,0.9011264080100125,1.0,-0.09887359198998746
BIO 308,CHE 232,1158,1049,129,115,0.9058721934369602,0.8914728682170543,0.014399325219905945
BIO 308,BIO 380,247,216,43,40,0.8744939271255061,0.9302325581395349,-0.05573863101402876
BIO 308,ABT 301,1154,1049,54,50,0.9090121317157712,0.9259259259259259,-0.01691379421015471
BIO 308,BIO 304,1207,1096,80,68,0.908036454018227,0.85,0.05803645401822699
BIO 308,ANA 209,1202,1086,85,78,0.9034941763727121,0.9176470588235294,-0.01415288245081725
BIO 308,BIO 325,1191,1077,96,87,0.9042821158690176,0.90625,-0.001967884130982367
BIO 308,CLA 131,1206,1089,81,75,0.9029850746268657,0.9259259259259259,-0.022940851299060205
BIO 308,PHY 211,1165,1057,122,107,0.9072961373390558,0.8770491803278688,0.03024695701118696
BIO 308,BIO 303,922,841,54,49,0.9121475054229935,0.9074074074074074,0.004740098015586058
BIO 308,SPA 201,1241,1119,46,45,0.9016921837228042,0.9782608695652174,-0.07656868584241316
BIO 308,BIO 315,1154,1041,133,123,0.9020797227036396,0.924812030075188,-0.02273230737154841
BIO 308,SPA 202,1238,1119,49,45,0.9038772213247173,0.9183673469387755,-0.014490125614058269
BIO 308,BIO 395,1223,1105,63,59,0.9035159443990188,0.9365079365079365,-0.03299199210891768
BIO 308,CHE 233,1148,1039,139,125,0.9050522648083623,0.8992805755395683,0.005771689268794011
BIO 308,PHY 213,1117,1008,170,156,0.9024171888988362,0.9176470588235294,-0.015229869924693218
BIO 308,BIO 309,272,259,260,248,0.9522058823529411,0.9538461538461539,-0.0016402714932127749
BIO 308,BIO 350,1120,1011,167,153,0.9026785714285714,0.9161676646706587,-0.013489093242087247
BIO 308,BIO 302,647,603,39,37,0.9319938176197836,0.9487179487179487,-0.016724131098165063
BIO 308,BIO 425,1088,980,198,184,0.9007352941176471,0.9292929292929293,-0.028557635175282203
BIO 308,BIO 209,933,841,353,323,0.9013933547695605,0.9150141643059491,-0.013620809536388556
BIO 308,BCH 401G,1117,1008,170,156,0.9024171888988362,0.9176470588235294,-0.015229869924693218
BIO 308,PGY 206,1239,1121,48,43,0.9047619047619048,0.8958333333333334,0.008928571428571397
BIO 308,STA 291,705,612,50,45,0.8680851063829788,0.9,-0.03191489361702127
CHE 195,UK  101,666,604,429,393,0.9069069069069069,0.916083916083916,-0.009177009177009143
CHE 195,SPA 101,1048,951,47,46,0.9074427480916031,0.9787234042553191,-0.07128065616371604
CHE 195,BIO 152,1062,966,33,31,0.9096045197740112,0.9393939393939394,-0.029789419619928204
CHE 195,HSE 101,955,878,38,34,0.9193717277486911,0.8947368421052632,0.024634885643427973
CHE 195,ASC 101,905,829,58,54,0.9160220994475138,0.9310344827586207,-0.01501238331110688
CHE 195,HON 101,876,799,87,84,0.9121004566210046,0.9655172413793104,-0.0534167847583058
CHE 195,MA  109,1005,918,90,79,0.9134328358208955,0.8777777777777778,0.03565505804311775
CHE 195,MA  137,503,462,31,28,0.9184890656063618,0.9032258064516129,0.01526325915474891
CHE 195,A&S 100,821,749,94,88,0.9123020706455542,0.9361702127659575,-0.023868142120403224
CHE 195,PSY 100,980,894,115,103,0.9122448979591836,0.8956521739130435,0.016592724046140095
CHE 195,WRD 110,237,221,100,89,0.9324894514767933,0.89,0.04248945147679328
CHE 195,ABT 101,889,811,74,72,0.9122609673790776,0.972972972972973,-0.060712005593895446
CHE 195,CME 101,917,845,46,38,0.9214830970556162,0.8260869565217391,0.09539614053387702
CHE 195,SPA 103,1039,943,56,54,0.9076034648700674,0.9642857142857143,-0.056682249415646924
CHE 195,MA  194,1062,967,33,30,0.9105461393596986,0.9090909090909091,0.0014552302687895757
CHE 195,MNG 101,924,845,39,38,0.9145021645021645,0.9743589743589743,-0.059856809856809856
CHE 195,MA  113,791,718,304,279,0.9077117572692794,0.9177631578947368,-0.010051400625457396
CHE 195,DSP 110,1015,927,32,28,0.9133004926108375,0.875,0.038300492610837455
CHE 195,CHE 105,53,44,1042,953,0.8301886792452831,0.9145873320537428,-0.0843986528084597
CHE 195,SOC 101,1004,919,91,78,0.9153386454183267,0.8571428571428571,0.05819578827546956
CHE 195,CIS 110,515,469,50,47,0.9106796116504854,0.94,-0.02932038834951456
CHE 195,MA  114,1060,966,35,31,0.9113207547169812,0.8857142857142857,0.025606469002695476
CHE 195,DSP 120,1005,921,31,26,0.9164179104477612,0.8387096774193549,0.07770823302840635
CHE 195,WRD 111,270,249,67,61,0.9222222222222223,0.9104477611940298,0.011774461028192462
CHE 195,MA  123,897,810,198,187,0.903010033444816,0.9444444444444444,-0.04143441099962841
CHE 195,BIO 148,271,252,66,58,0.9298892988929889,0.8787878787878788,0.051101420105110096
CHE 195,GEN 100,894,813,117,112,0.9093959731543624,0.9572649572649573,-0.047868984110594925
CHE 195,MA  193,761,692,334,305,0.9093298291721419,0.9131736526946108,-0.0038438235224689254
CHE 195,MA  110,1027,946,68,51,0.9211295034079844,0.75,0.17112950340798438
CHE 195,PS  101,1053,959,42,38,0.9107312440645774,0.9047619047619048,0.005969339302672627
CHE 195,COM 101,755,681,31,30,0.9019867549668874,0.967741935483871,-0.06575518051698359
CHE 195,ENG 104,889,811,206,186,0.9122609673790776,0.9029126213592233,0.009348346019854237
CHE 195,BIO 155,296,271,41,39,0.9155405405405406,0.9512195121951219,-0.03567897165458134
CHE 195,ME  101,1056,967,39,30,0.915719696969697,0.7692307692307693,0.14648892773892774
CHE 195,CHE 111,237,208,858,789,0.8776371308016878,0.9195804195804196,-0.04194328877873177
CHE 195,HON 111,930,851,33,32,0.9150537634408602,0.9696969696969697,-0.05464320625610952
CHE 195,EGR 199,1036,945,59,52,0.9121621621621622,0.8813559322033898,0.030806229958772358
CHE 554,CHE 410G,35,30,43,40,0.8571428571428571,0.9302325581395349,-0.07308970099667778
CHE 554,CHE 552,22,19,59,54,0.8636363636363636,0.9152542372881356,-0.05161787365177195
DHN 814,DHN 800,0,0,31,31,NaN,1.0,NaN
DHN 814,DHN 816,0,0,31,31,NaN,1.0,NaN
DHN 814,DHN 808,0,0,31,31,NaN,1.0,NaN
ANA 109,UK  101,1926,1689,106,94,0.8769470404984424,0.8867924528301887,-0.009845412331746295
ANA 109,NUR 101,662,557,975,871,0.8413897280966768,0.8933333333333333,-0.05194360523665653
ANA 109,HSE 101,2001,1757,31,26,0.8780609695152424,0.8387096774193549,0.0393512920958875
ANA 109,GRN 250,1447,1258,48,40,0.8693849343469247,0.8333333333333334,0.03605160101359128
ANA 109,HON 252,1460,1265,35,33,0.8664383561643836,0.9428571428571428,-0.07641878669275926
ANA 109,HHS 101,1288,1124,39,35,0.8726708074534162,0.8974358974358975,-0.02476508998248128
ANA 109,PHI 100,1998,1750,34,33,0.8758758758758759,0.9705882352941176,-0.09471235941824174
ANA 109,MUS 100,1966,1726,66,57,0.8779247202441506,0.8636363636363636,0.014288356607786934
ANA 109,ANT 160,1945,1704,87,79,0.8760925449871465,0.9080459770114943,-0.03195343202434775
ANA 109,KHP 190,2001,1757,31,26,0.8780609695152424,0.8387096774193549,0.0393512920958875
ANA 109,CHE 113,1999,1753,33,30,0.8769384692346173,0.9090909090909091,-0.03215243985629179
ANA 109,KHP 200,1991,1748,41,35,0.8779507785032646,0.8536585365853658,0.024292241917898805
ANA 109,STA 210,1525,1332,112,96,0.8734426229508196,0.8571428571428571,0.016299765807962552
ANA 109,HON 101,758,683,31,30,0.9010554089709762,0.967741935483871,-0.06668652651289475
ANA 109,CIS 112,1162,1003,165,156,0.8631669535283993,0.9454545454545454,-0.0822875919261461
ANA 109,MA  109,1893,1668,139,115,0.8811410459587956,0.8273381294964028,0.05380291646239277
ANA 109,MA  111,1693,1486,339,297,0.8777318369757826,0.8761061946902655,0.0016256422855170927
ANA 109,A&S 100,1667,1462,37,24,0.8770245950809838,0.6486486486486487,0.22837594643233516
ANA 109,PSY 100,1410,1238,622,545,0.8780141843971632,0.8762057877813505,0.0018083966158126685
ANA 109,WRD 110,1460,1281,177,147,0.8773972602739726,0.8305084745762712,0.046888785697701385
ANA 109,KHP 120,1982,1743,50,40,0.87941473259334,0.8,0.07941473259333998
ANA 109,GEO 261,1432,1238,63,60,0.8645251396648045,0.9523809523809523,-0.08785581271614784
ANA 109,CLA 131,1903,1671,129,112,0.8780872306883868,0.8682170542635659,0.009870176424820909
ANA 109,CIS 111,1594,1390,43,38,0.8720200752823086,0.8837209302325582,-0.011700854950249528
ANA 109,SOC 101,1955,1714,77,69,0.8767263427109975,0.8961038961038961,-0.019377553392898594
ANA 109,PHY 211,1998,1753,34,30,0.8773773773773774,0.8823529411764706,-0.004975563799093141
ANA 109,PHI 130,1848,1617,42,36,0.875,0.8571428571428571,0.017857142857142905
ANA 109,CIS 110,1178,1025,566,493,0.870118845500849,0.8710247349823321,-0.0009058894814831797
ANA 109,BIO 103,1480,1290,552,493,0.8716216216216216,0.8931159420289855,-0.021494320407363876
ANA 109,WRD 111,1601,1394,36,34,0.8707058088694566,0.9444444444444444,-0.07373863557498783
ANA 109,CHE 103,1046,918,910,796,0.8776290630975143,0.8747252747252747,0.0029037883722395907
ANA 109,STA 200,342,308,53,47,0.9005847953216374,0.8867924528301887,0.013792342491448673
ANA 109,HIS 112,1296,1131,31,28,0.8726851851851852,0.9032258064516129,-0.030540621266427648
ANA 109,MA  123,2000,1754,32,29,0.877,0.90625,-0.029249999999999998
ANA 109,BIO 148,1606,1399,31,29,0.8711083437110835,0.9354838709677419,-0.0643755272566584
ANA 109,PHI 120,1951,1715,81,68,0.8790363915940543,0.8395061728395061,0.03953021875454821
ANA 109,NUR 882,716,618,173,160,0.8631284916201117,0.9248554913294798,-0.06172699970936801
ANA 109,PSY 223,1965,1720,67,63,0.8753180661577609,0.9402985074626866,-0.06498044130492575
ANA 109,COM 101,1849,1612,41,41,0.8718226068144943,1.0,-0.1281773931855057
ANA 109,COM 252,1963,1723,69,60,0.8777381558838513,0.8695652173913043,0.008172938492546966
ANA 109,CHE 104,1961,1722,71,61,0.8781234064252932,0.8591549295774648,0.01896847684782843
ANA 109,ENG 104,453,408,84,77,0.9006622516556292,0.9166666666666666,-0.016004415011037443
ANA 109,BIO 155,1603,1398,34,30,0.8721147847785402,0.8823529411764706,-0.010238156397930354
ANA 109,TA  110,1605,1404,32,24,0.874766355140187,0.75,0.12476635514018697
ANA 109,HON 151,1464,1267,31,31,0.8654371584699454,1.0,-0.1345628415300546
ANA 109,BIO 208,1987,1743,45,40,0.8772018117765475,0.8888888888888888,-0.011687077112341293
ANA 109,CLA 135,1996,1752,36,31,0.8777555110220441,0.8611111111111112,0.016644399910932917
HIS 240,EPE 301,460,434,56,54,0.9434782608695652,0.9642857142857143,-0.02080745341614909
HIS 240,ENG 230,525,494,33,32,0.940952380952381,0.9696969696969697,-0.02874458874458874
HIS 240,EDC 323,519,488,32,31,0.9402697495183044,0.96875,-0.028480250481695557
HIS 240,MA  201,504,475,47,44,0.9424603174603174,0.9361702127659575,0.006290104694359977
HIS 240,EES 160,211,192,34,31,0.909952606635071,0.9117647058823529,-0.001812099247281873
HIS 240,MUS 266,503,473,55,53,0.9403578528827038,0.9636363636363636,-0.02327851075365983
HIS 240,MA  202,232,213,53,52,0.9181034482758621,0.9811320754716981,-0.06302862719583602
HIS 240,EDC 329,518,487,33,32,0.9401544401544402,0.9696969696969697,-0.02954252954252956
HIS 240,A-E 200,509,477,42,42,0.93713163064833,1.0,-0.06286836935166995
HIS 240,EDP 202,494,466,64,60,0.9433198380566802,0.9375,0.005819838056680182
HIS 240,LIS 510,477,448,31,30,0.939203354297694,0.967741935483871,-0.028538581186177026
HIS 240,PHY 160,482,453,69,66,0.9398340248962656,0.9565217391304348,-0.01668771423416926
ACC 301,MKT 310,1930,1507,45,32,0.7808290155440415,0.7111111111111111,0.06971790443293036
ACC 301,B&E 103,1067,835,203,164,0.7825679475164011,0.8078817733990148,-0.02531382588261366
ACC 301,CIS 300,1194,888,269,212,0.7437185929648241,0.7881040892193308,-0.04438549625450672
ACC 301,ACC 407,1875,1463,148,116,0.7802666666666667,0.7837837837837838,-0.003517117117117108
ACC 301,ECO 412,1271,1023,123,89,0.8048780487804879,0.7235772357723578,0.08130081300813008
ACC 301,ACC 418,1978,1538,36,30,0.7775530839231547,0.8333333333333334,-0.05578024941017867
ACC 301,MGT 309,1871,1446,37,30,0.7728487439871726,0.8108108108108109,-0.03796206682363823
ACC 301,ECO 402,1989,1544,38,35,0.7762694821518351,0.9210526315789473,-0.14478314942711223
ACC 301,DIS 300,295,256,123,103,0.8677966101694915,0.8373983739837398,0.03039823618575166
ACC 301,CLA 131,1944,1522,83,57,0.7829218106995884,0.6867469879518072,0.09617482274778122
ACC 301,B&E 105,1336,1010,177,130,0.7559880239520959,0.7344632768361582,0.02152474711593766
ACC 301,ENG 203,374,319,35,31,0.8529411764705882,0.8857142857142857,-0.032773109243697474
ACC 301,MGT 301,1695,1318,332,261,0.7775811209439528,0.786144578313253,-0.008563457369300198
ACC 301,B&E 104,891,706,228,182,0.792368125701459,0.7982456140350878,-0.0058774883336287775
ACC 301,MKT 300,1782,1393,245,186,0.7817059483726151,0.7591836734693878,0.022522274903227335
ACC 301,ECO 401,1919,1497,108,82,0.7800937988535696,0.7592592592592593,0.020834539594310253
ACC 301,MGT 340,1081,850,798,597,0.786308973172988,0.7481203007518797,0.03818867242110824
ACC 301,ACC 324,1027,747,985,822,0.7273612463485881,0.8345177664974619,-0.10715652014887378
ACC 301,B&E 327,501,345,55,50,0.688622754491018,0.9090909090909091,-0.2204681545998911
ACC 301,ECO 391,1260,985,767,594,0.7817460317460317,0.7744458930899609,0.00730013865607082
ACC 301,WRD 203,1290,997,48,36,0.7728682170542636,0.75,0.022868217054263562
ACC 301,FIN 300,771,587,1252,992,0.7613488975356679,0.792332268370607,-0.030983370834939072
ACC 301,MA  162,1988,1552,39,27,0.7806841046277666,0.6923076923076923,0.08837641232007432
ACC 301,STA 296,864,661,34,20,0.7650462962962963,0.5882352941176471,0.1768110021786492
ACC 301,B&E 102,1061,827,209,172,0.7794533459000943,0.8229665071770335,-0.04351316127693916
ACC 301,MGT 320,1812,1398,52,39,0.7715231788079471,0.75,0.021523178807947074
ACC 301,AN  300,1116,851,493,369,0.7625448028673835,0.7484787018255578,0.014066101041825707
ACC 301,ACC 302,1994,1549,33,30,0.7768304914744233,0.9090909090909091,-0.13226041761648577
EE  211,EE  280,650,574,138,125,0.8830769230769231,0.9057971014492754,-0.022720178372352295
EE  211,EE  380,703,618,78,75,0.8790896159317212,0.9615384615384616,-0.08244884560674037
EE  211,CS  216,662,578,120,115,0.8731117824773413,0.9583333333333334,-0.08522155085599203
EE  211,CS  275,689,610,102,93,0.8853410740203193,0.9117647058823529,-0.02642363186203367
EE  211,PHY 242,324,285,468,418,0.8796296296296297,0.8931623931623932,-0.013532763532763559
EE  211,EE  360,749,665,32,28,0.8878504672897196,0.875,0.012850467289719614
EE  211,EE  282,102,91,33,30,0.8921568627450981,0.9090909090909091,-0.01693404634581097
EE  211,PHY 232,315,279,477,424,0.8857142857142857,0.8888888888888888,-0.0031746031746031633
EE  211,STA 381,739,655,46,42,0.8863328822733424,0.9130434782608695,-0.02671059598752712
EE  211,CHE 105,753,669,39,34,0.8884462151394422,0.8717948717948718,0.016651343344570413
EE  211,MA  213,546,483,246,220,0.8846153846153846,0.8943089430894309,-0.009693558474046293
EE  211,CS  215,700,622,92,81,0.8885714285714286,0.8804347826086957,0.008136645962732891
EE  211,MA  214,568,499,224,204,0.8785211267605634,0.9107142857142857,-0.03219315895372232
EE  211,CS  315,747,660,35,33,0.8835341365461847,0.9428571428571428,-0.059323006310958104
EE  211,MA  322,747,659,45,44,0.8821954484605087,0.9777777777777777,-0.09558232931726907
EE  211,EE  281,682,598,99,95,0.8768328445747801,0.9595959595959596,-0.0827631150211795
HON 201,BIO 152,669,657,106,105,0.9820627802690582,0.9905660377358491,-0.008503257466790815
HON 201,ECO 202,708,697,67,65,0.9844632768361582,0.9701492537313433,0.014314023104814888
HON 201,BIO 153,690,678,85,84,0.9826086956521739,0.9882352941176471,-0.005626598465473198
HON 201,PSY 100,742,729,33,33,0.9824797843665768,1.0,-0.01752021563342321
HON 201,ECO 201,719,707,56,55,0.9833101529902643,0.9821428571428571,0.001167295847407157
HON 201,PHY 211,731,718,44,44,0.9822161422708618,1.0,-0.017783857729138153
HON 201,MA  213,698,686,77,76,0.9828080229226361,0.987012987012987,-0.004204964090350871
HON 201,CHE 231,584,573,191,189,0.9811643835616438,0.9895287958115183,-0.008364412249874498
HON 201,SPA 202,734,721,41,41,0.9822888283378747,1.0,-0.017711171662125325
HON 201,CHE 295,742,729,33,33,0.9824797843665768,1.0,-0.01752021563342321
HON 201,PHY 231,690,677,85,85,0.981159420289855,1.0,-0.018840579710144967
HON 201,CHE 230,567,555,208,207,0.9788359788359788,0.9951923076923077,-0.016356328856328872
HON 201,ACC 201,733,724,42,38,0.9877216916780355,0.9047619047619048,0.0829597869161307
HON 201,MA  214,737,724,38,38,0.9823609226594301,1.0,-0.01763907734056991
HON 201,PHY 241,693,680,82,82,0.9812409812409812,1.0,-0.018759018759018753
HON 201,UK  300,339,336,42,42,0.9911504424778761,1.0,-0.008849557522123908
HON 201,STA 291,728,716,47,46,0.9835164835164835,0.9787234042553191,0.004793079261164346
MUP 104,MUC 191,10,10,42,41,1.0,0.9761904761904762,0.023809523809523836
MNG 291,MNG 303,186,165,47,47,0.8870967741935484,1.0,-0.11290322580645162
MNG 291,PHY 242,163,145,71,67,0.8895705521472392,0.9436619718309859,-0.054091419683746644
MNG 291,MNG 322,124,112,62,57,0.9032258064516129,0.9193548387096774,-0.016129032258064502
MNG 291,PHY 232,146,129,88,83,0.8835616438356164,0.9431818181818182,-0.059620174346201815
MNG 291,ME  220,187,165,47,47,0.8823529411764706,1.0,-0.11764705882352944
MNG 291,MNG 332,122,110,32,31,0.9016393442622951,0.96875,-0.06711065573770492
MNG 291,EM  221,145,125,89,87,0.8620689655172413,0.9775280898876404,-0.11545912437039907
MNG 291,MA  214,136,116,98,96,0.8529411764705882,0.9795918367346939,-0.12665066026410565
MNG 291,EM  302,189,167,45,45,0.8835978835978836,1.0,-0.1164021164021164
NUR 354,NUR 352,3,2,32,32,0.6666666666666666,1.0,-0.33333333333333337
ECO 412,FIN 450,398,361,139,133,0.907035175879397,0.9568345323741008,-0.049799356494703795
ECO 412,ECO 471,1042,932,43,40,0.8944337811900192,0.9302325581395349,-0.03579877694951572
ECO 412,FIN 423,1110,997,124,118,0.8981981981981982,0.9516129032258065,-0.053414705027608256
ECO 412,B&E 103,1107,1006,83,76,0.9087624209575429,0.9156626506024096,-0.0069002296448666955
ECO 412,ACC 407,1213,1095,60,57,0.9027205276174773,0.95,-0.047279472382522614
ECO 412,ECO 479,982,900,43,36,0.9164969450101833,0.8372093023255814,0.07928764268460187
ECO 412,ACC 301,1150,1038,123,114,0.9026086956521739,0.926829268292683,-0.02422057264050903
ECO 412,ACC 403,1222,1102,51,50,0.9018003273322422,0.9803921568627451,-0.07859182953050281
ECO 412,ACC 300,654,596,117,111,0.9113149847094801,0.9487179487179487,-0.03740296400846854
ECO 412,MGT 309,1209,1094,42,37,0.9048800661703887,0.8809523809523809,0.02392768521800781
ECO 412,ECO 410,894,797,58,49,0.8914988814317674,0.8448275862068966,0.04667129522487079
ECO 412,ECO 402,1104,999,169,153,0.904891304347826,0.9053254437869822,-0.00043413943915615594
ECO 412,DIS 300,417,378,124,120,0.9064748201438849,0.967741935483871,-0.06126711533998608
ECO 412,CLA 131,1239,1120,34,32,0.903954802259887,0.9411764705882353,-0.03722166832834828
ECO 412,MGT 499,1214,1093,59,59,0.9003294892915981,1.0,-0.09967051070840194
ECO 412,ACC 202,1225,1109,48,43,0.9053061224489796,0.8958333333333334,0.009472789115646196
ECO 412,MGT 301,1216,1103,57,49,0.9070723684210527,0.8596491228070176,0.0474232456140351
ECO 412,FIN 405,584,514,131,124,0.8801369863013698,0.9465648854961832,-0.0664278991948134
ECO 412,FIN 445,384,346,135,131,0.9010416666666666,0.9703703703703703,-0.0693287037037037
ECO 412,B&E 104,1106,1006,84,76,0.9095840867992767,0.9047619047619048,0.004822182037371947
ECO 412,MKT 300,1226,1107,47,45,0.9029363784665579,0.9574468085106383,-0.054510430044080405
ECO 412,ECO 499,1195,1081,65,59,0.9046025104602511,0.9076923076923077,-0.0030897972320566014
ECO 412,ECO 401,1091,1003,182,149,0.919340054995417,0.8186813186813187,0.10065873631409838
ECO 412,MGT 340,984,887,258,236,0.9014227642276422,0.9147286821705426,-0.01330591794290037
ECO 412,ACC 324,1221,1102,44,42,0.9025389025389026,0.9545454545454546,-0.05200655200655202
ECO 412,ECO 391,1120,1025,153,127,0.9151785714285714,0.8300653594771242,0.08511321195144717
ECO 412,FIN 300,1078,977,195,175,0.9063079777365491,0.8974358974358975,0.008872080300651675
ECO 412,FIN 410,573,506,163,152,0.8830715532286213,0.9325153374233128,-0.04944378419469153
ECO 412,B&E 102,1102,1004,88,78,0.911070780399274,0.8863636363636364,0.024707144035637674
ECO 412,MKT 340,1215,1101,31,26,0.9061728395061729,0.8387096774193549,0.06746316208681802
ECO 412,MGT 320,1199,1084,35,31,0.9040867389491243,0.8857142857142857,0.018372453234838604
ECO 412,AN  300,578,513,154,141,0.8875432525951558,0.9155844155844156,-0.02804116298925985
ECO 412,ACC 302,1138,1028,135,124,0.9033391915641477,0.9185185185185185,-0.015179326954370853
MUC 187,UK  101,309,302,54,52,0.9773462783171522,0.9629629629629629,0.014383315354189241
MUC 187,MUC 171,326,317,37,37,0.9723926380368099,1.0,-0.027607361963190136
MUC 187,MUC 150,187,182,42,42,0.9732620320855615,1.0,-0.0267379679144385
MUC 187,PSY 100,325,317,38,37,0.9753846153846154,0.9736842105263158,0.0017004048582995868
MUC 187,MUS 001,289,280,74,74,0.9688581314878892,1.0,-0.03114186851211076
MUC 187,MUS 170,166,161,63,63,0.9698795180722891,1.0,-0.030120481927710885
MUC 187,MA  113,327,320,36,34,0.9785932721712538,0.9444444444444444,0.03414882772680938
MUC 187,CHE 105,316,309,47,45,0.9778481012658228,0.9574468085106383,0.02040129275518443
MUC 187,MA  193,329,321,34,33,0.9756838905775076,0.9705882352941176,0.005095655283389955
MUC 187,MUC 190,145,141,120,117,0.9724137931034482,0.975,-0.002586206896551757
MUC 187,MUS 171,220,213,66,66,0.9681818181818181,1.0,-0.03181818181818186
MUC 187,CHE 111,331,323,32,31,0.9758308157099698,0.96875,0.007080815709969768
PHY 151,ARC 203,129,118,131,124,0.9147286821705426,0.9465648854961832,-0.03183620332564063
PHY 151,ARC 252,249,226,171,159,0.9076305220883534,0.9298245614035088,-0.0221940393151554
PHY 151,ARC 253,175,149,40,34,0.8514285714285714,0.85,0.0014285714285714457
PHY 151,MA  123,462,416,31,27,0.9004329004329005,0.8709677419354839,0.0294651584974166
PHY 151,ARC 231,153,131,80,70,0.8562091503267973,0.875,-0.01879084967320266
PHY 151,ARC 212,203,179,176,156,0.8817733990147784,0.8863636363636364,-0.004590237348857995
CS  499,CS  375,542,532,44,44,0.981549815498155,1.0,-0.01845018450184499
CS  499,CS  585,393,385,50,49,0.9796437659033079,0.98,-0.0003562340966920541
CS  499,CS  321,554,544,32,32,0.9819494584837545,1.0,-0.018050541516245522
CS  499,CS  405G,465,457,121,119,0.9827956989247312,0.9834710743801653,-0.0006753754554341684
CS  499,CS  463G,190,187,72,71,0.9842105263157894,0.9861111111111112,-0.0019005847953217359
CS  499,MGT 301,548,538,38,38,0.9817518248175182,1.0,-0.018248175182481785
CS  499,MKT 300,546,536,40,40,0.9816849816849816,1.0,-0.01831501831501836
CS  499,CS  470G,201,197,71,68,0.9800995024875622,0.9577464788732394,0.022353023614322787
CS  499,CS  471G,81,79,33,33,0.9753086419753086,1.0,-0.024691358024691357
CS  499,CS  450G,120,118,41,40,0.9833333333333333,0.975609756097561,0.007723577235772328
CS  499,CS  441G,183,180,69,69,0.9836065573770492,1.0,-0.016393442622950838
CS  499,CS  316,363,357,39,39,0.9834710743801653,1.0,-0.016528925619834656
CS  499,CS  371,161,158,35,35,0.9813664596273292,1.0,-0.018633540372670843
CS  499,CS  335,217,214,56,56,0.9861751152073732,1.0,-0.01382488479262678
CS  499,MA  322,532,524,54,52,0.9849624060150376,0.9629629629629629,0.021999443052074685
CS  499,CS  485G,383,379,71,70,0.9895561357702349,0.9859154929577465,0.003640642812488437
NFS 301,NFS 302,50,49,41,40,0.98,0.975609756097561,0.004390243902439028
NFS 301,NFS 311,20,19,88,87,0.95,0.9886363636363636,-0.03863636363636369
NFS 301,NFS 312,18,18,90,88,1.0,0.9777777777777777,0.022222222222222254
ID  275,ID  221,9,9,36,35,1.0,0.9722222222222222,0.02777777777777779
ID  275,ID  263,8,8,37,36,1.0,0.972972972972973,0.027027027027026973
ISC 261,STA 210,269,242,39,36,0.8996282527881041,0.9230769230769231,-0.02344867028881903
ISC 261,PSY 100,395,361,33,31,0.9139240506329114,0.9393939393939394,-0.02546988876102807
